orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp,ms
151.38,0.81,-89.81,-5.41,-1.50,-0.33,3.14,-4.05,-5.30,3.28,5.74,-5.27,0.14,9.80,0.02,27,10.19
152.44,0.69,-86.94,-5.19,-1.55,-0.26,3.31,-4.03,-5.02,3.22,6.60,-4.49,0.11,9.75,0.99,27,10.84
153.31,0.69,-84.19,-5.01,-1.54,-0.17,3.10,-3.15,-5.48,2.50,6.96,-3.42,0.12,9.69,1.44,27,11.83
154.19,0.69,-81.50,-4.77,-1.32,-0.13,2.05,-2.78,-5.26,2.18,6.83,-3.36,0.13,9.62,1.89,27,10.16
154.88,0.75,-78.81,-4.77,-1.32,-0.13,1.89,-3.04,-5.91,2.03,6.48,-3.58,0.14,9.52,2.32,27,10.41
155.50,0.81,-76.25,-4.49,-0.95,-0.18,1.54,-3.10,-5.55,1.69,6.30,-2.82,0.14,9.41,2.73,27,11.0
156.50,0.88,-71.44,-4.27,-0.85,-0.19,1.32,-3.51,-4.06,1.47,5.78,-0.94,0.16,9.16,3.47,27,11.13
156.94,0.94,-69.19,-4.03,-0.84,-0.18,1.67,-3.48,-3.39,1.95,5.85,0.84,0.18,9.03,3.80,27,12.19
157.38,1.06,-67.13,-3.76,-0.85,-0.13,1.77,-3.18,-2.96,1.87,6.37,1.70,0.20,8.90,4.11,27,9.82
157.75,1.13,-65.19,-3.51,-0.75,-0.11,1.37,-2.28,-2.58,1.59,6.47,1.80,0.21,8.76,4.39,27,10.57
158.00,1.25,-63.38,-3.16,-0.35,-0.11,0.99,-1.83,-2.80,1.21,6.79,1.84,0.22,8.62,4.65,27,11.53
158.38,1.25,-59.88,-3.13,-0.21,-0.10,0.91,-1.52,-3.14,1.13,6.95,1.77,0.22,8.32,5.17,27,11.16
158.50,1.25,-58.13,-3.21,-0.14,-0.09,0.47,-0.74,-3.66,0.69,7.58,1.51,0.22,8.32,5.17,27,9.66
158.63,1.25,-56.25,-3.38,-0.13,-0.08,0.59,-0.41,-3.90,0.81,7.73,1.54,0.22,7.95,5.72,27,10.25
158.75,1.31,-54.25,-3.59,-0.16,-0.08,0.96,-0.32,-4.20,1.19,7.41,1.80,0.23,7.74,6.01,27,11.67
158.88,1.31,-52.19,-3.87,-0.28,-0.06,0.85,-0.35,-4.43,1.10,7.16,1.85,0.24,7.51,6.29,27,10.92
159.13,1.50,-47.88,-3.92,-0.32,-0.05,0.51,-0.56,-4.63,0.77,6.70,1.93,0.26,7.27,6.57,27,9.47
159.25,1.63,-45.69,-3.92,-0.33,-0.04,0.16,-0.98,-4.92,0.43,6.02,1.91,0.27,7.01,6.84,27,10.64
159.44,1.69,-43.50,-3.88,-0.32,-0.07,-0.01,-0.83,-5.30,0.28,5.91,1.79,0.30,6.48,7.34,27,11.71
159.56,1.75,-41.44,-3.80,-0.28,-0.12,-0.10,-0.80,-5.31,0.23,5.62,2.20,0.31,6.22,7.57,27,11.39
159.75,1.81,-39.38,-3.71,-0.20,-0.18,-0.14,-0.70,-5.52,0.16,5.24,2.26,0.30,5.95,7.78,27,10.46
159.94,1.75,-37.38,-3.63,-0.11,-0.23,-0.02,-0.37,-5.60,0.27,5.30,2.38,0.29,5.67,7.98,27,10.06
160.13,1.69,-35.38,-3.62,0.07,-0.23,0.06,-0.27,-5.38,0.33,5.11,2.79,0.27,5.39,8.18,27,12.69
160.38,1.50,-31.31,-3.68,0.11,-0.20,0.28,-0.42,-5.05,0.54,4.67,3.31,0.25,5.10,8.37,27,10.83
160.50,1.38,-29.25,-3.74,0.08,-0.19,0.13,-0.53,-5.14,0.20,3.90,3.50,0.22,4.48,8.72,27,11.14
160.63,1.31,-27.19,-3.78,0.04,-0.19,-0.02,-0.57,-5.21,-0.17,3.71,3.94,0.21,4.15,8.87,27,10.86
160.75,1.25,-25.06,-3.79,0.01,-0.20,-0.39,-0.44,-4.92,-0.45,3.30,4.03,0.21,3.83,9.02,27,8.6
160.94,1.19,-23.00,-3.69,-0.02,-0.22,-0.50,-0.47,-4.96,-0.30,3.03,4.19,0.20,3.50,9.15,27,11.73
161.25,1.13,-18.94,-3.64,0.02,-0.24,-0.25,-0.26,-5.13,-0.05,2.91,4.14,0.19,3.18,9.27,27,11.1
161.38,1.00,-16.94,-3.61,0.10,-0.28,-0.02,-0.80,-5.32,0.15,2.05,4.05,0.17,2.86,9.37,27,10.5
161.56,0.88,-14.94,-3.60,0.20,-0.32,-0.11,-0.94,-5.21,0.04,1.58,4.25,0.15,2.53,9.47,27,10.58
161.75,0.69,-12.94,-3.59,0.27,-0.34,-0.20,-1.13,-4.86,-0.21,0.36,5.03,0.08,1.87,9.62,27,11.42
161.94,0.50,-11.00,-3.55,0.28,-0.38,-0.47,-1.78,-4.57,-0.41,-0.23,5.10,0.05,1.54,9.68,27,12.19
162.50,0.19,-7.19,-3.38,0.11,-0.51,-0.52,-1.62,-4.52,-0.47,-0.39,5.20,0.04,1.23,9.72,27,9.91
162.81,0.19,-5.38,-3.26,-0.04,-0.62,-0.48,-1.40,-4.55,-0.44,-0.48,5.20,0.03,0.92,9.76,27,11.33
163.19,0.25,-3.63,-3.15,-0.19,-0.70,-0.27,-1.45,-4.04,-0.22,-0.83,5.73,0.07,0.33,9.80,27,11.63
163.63,0.44,-1.94,-3.08,-0.33,-0.77,-0.16,-1.58,-3.75,-0.06,-1.57,6.35,0.12,0.04,9.80,27,11.96
164.13,0.69,-0.25,-3.08,-0.44,-0.80,-0.31,-1.53,-3.23,-0.14,-1.78,6.56,0.16,-0.25,9.80,27,9.51
164.56,0.94,1.44,-3.16,-0.50,-0.79,-0.60,-1.91,-3.22,-0.38,-2.47,6.56,0.21,-0.56,9.78,27,10.24
164.94,1.25,3.25,-3.43,-0.48,-0.66,-0.50,-1.85,-3.28,-0.24,-2.74,6.48,0.26,-0.88,9.76,27,14.23
165.69,1.81,7.13,-3.56,-0.45,-0.59,-0.30,-1.68,-3.53,0.01,-2.90,6.19,0.31,-1.22,9.72,27,8.55
166.00,2.13,9.13,-3.64,-0.44,-0.55,0.41,-1.85,-3.94,1.05,-3.60,5.46,0.41,-1.90,9.61,27,13.61
166.31,2.38,11.19,-3.68,-0.44,-0.51,0.63,-1.70,-4.14,1.17,-3.79,5.16,0.46,-2.23,9.53,27,9.37
166.56,2.69,13.19,-3.64,-0.45,-0.46,0.70,-1.55,-4.37,1.16,-4.05,4.75,0.51,-2.56,9.45,27,10.55
166.81,3.00,15.13,-3.41,-0.38,-0.33,0.53,-1.37,-4.93,1.09,-4.25,4.42,0.56,-2.87,9.35,28,12.28
167.19,3.44,18.81,-3.26,-0.29,-0.26,0.34,-1.16,-5.07,0.93,-4.32,4.18,0.61,-3.44,9.16,28,9.95
167.31,3.56,20.56,-3.14,-0.19,-0.17,0.12,-0.82,-5.03,0.74,-4.27,4.13,0.62,-3.71,9.05,28,13.77
167.31,3.63,22.25,-3.05,-0.11,-0.09,0.05,-0.50,-4.75,0.68,-4.21,4.30,0.63,-3.97,8.94,28,7.63
167.38,3.69,23.94,-3.04,-0.08,-0.02,0.08,-0.72,-3.19,0.72,-4.96,5.62,0.64,-4.24,8.81,28,20.91
167.44,3.75,25.69,-3.29,-0.11,0.11,0.24,-0.73,-3.15,0.88,-5.25,5.52,0.64,-4.52,8.67,28,3.23
167.38,3.81,29.44,-3.48,-0.14,0.16,0.39,-1.39,-3.53,1.04,-6.21,4.98,0.65,-4.81,8.51,28,9.95
167.31,3.81,31.50,-3.62,-0.14,0.21,0.46,-1.14,-4.00,1.11,-6.26,4.33,0.65,-5.11,8.34,28,9.9
167.19,3.81,33.50,-3.69,-0.15,0.25,0.41,-1.03,-4.05,0.57,-7.01,3.59,0.65,-5.69,7.95,28,24.02
167.06,3.75,35.56,-3.69,-0.17,0.29,-0.45,-1.37,-4.36,0.19,-7.35,3.37,0.64,-5.97,7.74,28,0.14
166.81,3.75,39.63,-3.60,-0.24,0.28,-0.41,-1.68,-3.80,0.23,-7.92,3.72,0.65,-6.24,7.53,28,9.74
166.69,3.81,41.63,-3.60,-0.29,0.23,-0.41,-1.90,-3.21,0.23,-8.40,4.09,0.65,-6.50,7.30,28,10.62
166.63,3.88,43.69,-3.64,-0.34,0.15,-0.47,-2.83,-2.81,0.19,-9.59,4.25,0.69,-7.00,6.82,28,10.69
166.56,4.00,45.69,-3.68,-0.38,0.08,-0.39,-3.15,-2.51,0.28,-10.69,4.28,0.71,-7.24,6.56,28,11.27
166.56,4.13,47.75,-3.68,-0.39,0.02,-0.88,-4.28,-2.39,-0.14,-11.75,3.91,0.73,-7.47,6.31,28,9.77
166.56,4.31,49.81,-3.61,-0.38,-0.02,-1.13,-4.78,-2.06,-0.37,-12.45,3.98,0.76,-7.67,6.05,28,10.17
166.63,4.44,51.75,-3.33,-0.28,-0.11,-1.12,-5.24,-1.76,-0.33,-13.11,4.03,0.78,-7.86,5.79,28,10.63
166.81,4.75,55.31,-3.14,-0.23,-0.15,-0.92,-5.67,-1.59,-0.11,-13.71,3.96,0.81,-8.04,5.55,28,16.71
166.94,4.88,56.94,-2.93,-0.16,-0.17,-0.44,-7.25,-1.21,0.62,-16.04,4.14,0.85,-8.32,5.10,28,16.88
167.06,4.94,58.44,-2.69,-0.09,-0.15,-0.22,-7.71,-0.96,0.54,-16.48,3.99,0.85,-8.44,4.91,28,1.98
166.88,5.00,59.75,-2.41,0.02,-0.08,-0.42,-8.49,-0.99,0.42,-17.04,3.74,0.85,-8.54,4.74,28,10.78
167.00,4.94,60.94,-1.75,0.25,0.10,-0.65,-8.40,-0.99,0.17,-17.03,3.59,0.83,-8.62,4.59,28,10.63
167.19,4.69,62.63,-1.35,0.33,0.16,-0.84,-8.16,-1.13,-0.04,-16.84,3.35,0.77,-8.72,4.40,28,11.65
167.25,4.50,63.19,-0.96,0.38,0.15,-0.88,-7.66,-1.74,-0.11,-16.39,2.66,0.75,-8.75,4.36,28,9.21
167.00,4.38,63.50,-0.59,0.37,0.09,-0.82,-7.46,-2.03,-0.02,-16.03,2.06,0.73,-8.76,4.34,28,11.13
167.13,4.25,63.63,-0.26,0.34,-0.01,-0.65,-7.17,-2.52,0.08,-15.93,1.82,0.73,-8.76,4.34,28,11.9
167.31,4.25,63.56,0.24,0.25,-0.24,-0.57,-7.00,-2.67,0.16,-15.75,1.69,0.74,-8.74,4.36,28,12.92
167.75,4.44,63.19,0.39,0.20,-0.36,-0.38,-7.04,-2.77,0.38,-15.77,1.63,0.76,-8.72,4.40,28,10.6
168.00,4.63,62.94,0.47,0.15,-0.46,-0.14,-7.05,-3.02,0.65,-15.76,1.42,0.79,-8.70,4.44,28,11.43
168.31,4.94,62.63,0.53,0.09,-0.58,0.13,-7.71,-4.40,1.01,-17.19,-0.82,0.90,-8.64,4.54,28,12.6
168.69,5.25,62.25,0.64,0.01,-0.68,-0.07,-9.76,-6.03,0.88,-18.36,-1.42,0.96,-8.60,4.60,28,18.48
169.06,5.63,61.81,0.95,-0.15,-0.75,-0.43,-11.22,-6.14,0.60,-19.78,-1.46,1.03,-8.55,4.68,28,2.96
169.38,6.06,61.25,1.06,-0.14,-0.64,-1.44,-15.12,-5.78,-0.35,-23.62,-1.01,1.09,-8.49,4.77,28,9.28
169.75,6.63,60.00,1.16,-0.03,-0.42,-0.56,-16.87,-5.89,0.56,-25.31,-1.03,1.13,-8.43,4.86,28,13.46
169.81,6.69,59.25,1.29,0.11,-0.19,0.70,-17.98,-6.01,2.25,-29.43,-1.14,1.13,-8.29,5.10,28,12.36
169.81,6.56,58.38,1.55,0.25,0.00,0.66,-22.66,-6.13,1.77,-30.87,-0.87,1.10,-8.20,5.26,28,8.42
169.81,6.44,57.25,2.64,0.55,0.04,-0.22,-24.64,-4.15,0.84,-32.70,1.32,1.07,-8.06,5.47,28,10.38
169.81,6.25,55.75,3.38,0.63,-0.06,0.59,-23.62,-5.64,1.63,-31.50,0.10,1.04,-7.87,5.74,28,10.52
170.00,5.94,51.56,4.08,0.53,-0.19,-0.46,-25.29,-11.78,0.55,-32.94,-5.72,1.02,-7.64,6.05,28,11.84
170.19,6.06,49.00,4.54,0.25,-0.47,-2.06,-26.81,-15.91,-0.04,-31.70,-12.70,1.09,-7.07,6.70,28,10.82
170.38,6.38,46.50,4.54,0.04,-0.71,-1.13,-24.63,-19.40,2.66,-26.09,-16.62,1.15,-6.78,6.98,28,10.41
170.50,6.69,44.13,4.20,-0.27,-0.62,1.51,-19.31,-23.60,2.71,-23.41,-19.75,1.23,-6.53,7.20,28,11.68
170.31,7.19,42.19,2.65,-1.68,-0.04,0.08,-11.94,-26.75,1.44,-18.29,-19.40,1.35,-6.34,7.35,28,11.22
169.19,8.75,40.00,1.63,-2.21,0.30,-0.23,-8.48,-26.95,1.25,-14.72,-19.53,1.63,-6.19,7.42,28,12.05
168.19,9.56,39.81,0.74,-2.64,0.85,-2.80,-1.40,-21.13,-1.17,-7.59,-13.70,1.76,-6.23,7.36,28,9.14
166.75,10.31,40.19,-0.16,-3.02,1.44,0.61,4.16,-14.06,2.51,0.23,-0.16,1.89,-6.32,7.25,28,10.49
165.13,11.06,41.06,-0.91,-3.38,1.79,-1.63,6.69,-6.24,0.40,0.24,0.86,2.03,-6.44,7.10,28,11.69
163.44,11.94,42.19,-1.20,-3.73,1.80,-1.12,7.17,-6.68,1.05,0.60,0.27,2.17,-6.56,6.95,28,11.66
160.00,13.56,44.44,-1.18,-3.72,1.79,-1.71,7.00,-6.33,0.58,0.32,0.46,2.30,-6.67,6.79,28,9.63
158.25,14.31,45.63,-1.16,-3.72,1.78,-1.47,7.21,-6.08,0.96,0.41,0.54,2.43,-6.79,6.63,28,10.8
156.50,15.06,46.88,-1.15,-3.72,1.77,-1.61,7.17,-5.92,1.15,0.44,0.43,2.66,-7.02,6.30,28,11.69
154.75,15.75,48.06,-1.13,-3.71,1.76,-1.63,7.45,-5.62,1.12,0.31,0.50,2.76,-7.13,6.12,28,13.37
153.00,16.38,49.31,-1.11,-3.71,1.74,-1.57,7.62,-5.49,1.28,0.37,0.45,2.86,-7.25,5.95,28,7.83
151.19,16.94,50.63,-1.11,-3.71,1.74,-1.67,7.72,-5.37,1.27,0.35,0.39,2.94,-7.36,5.76,28,9.99
147.56,17.94,53.19,-1.08,-3.70,1.72,-1.67,7.81,-5.16,1.35,0.34,0.41,3.02,-7.47,5.58,28,10.64
145.75,18.38,54.50,-1.07,-3.70,1.71,-1.78,7.91,-5.03,1.31,0.34,0.36,3.16,-7.68,5.20,28,12.3
143.88,18.81,55.88,-1.06,-3.71,1.69,-1.71,8.01,-4.89,1.45,0.34,0.29,3.22,-7.78,5.01,28,54.56
142.00,19.13,57.19,-1.06,-3.71,1.69,-1.76,8.13,-4.72,1.51,0.28,0.30,3.27,-7.89,4.81,28,2.02
140.13,19.44,58.56,-1.05,-3.70,1.67,-1.75,8.17,-4.51,1.47,0.24,0.29,3.31,-7.99,4.61,28,0.6
138.19,19.69,59.94,-1.04,-3.71,1.66,-1.84,8.34,-4.13,1.49,0.25,0.28,3.34,-8.09,4.41,28,8.49
134.31,20.06,62.75,-1.03,-3.71,1.65,-1.87,8.42,-3.92,1.49,0.23,0.29,3.37,-8.18,4.21,28,1.1
132.31,20.19,64.13,-1.03,-3.72,1.64,-1.91,8.51,-3.72,1.46,0.23,0.28,3.38,-8.28,4.00,28,9.26
130.31,20.25,65.56,-1.03,-3.71,1.63,-1.91,8.48,-3.48,1.47,0.11,0.32,3.39,-8.37,3.80,28,0.0
128.25,20.25,66.94,-1.03,-3.72,1.62,-1.97,8.59,-3.06,1.42,0.03,0.32,3.39,-8.55,3.39,28,11.5
126.19,20.19,68.31,-1.03,-3.73,1.60,-2.03,8.62,-2.89,1.34,-0.01,0.28,3.37,-8.63,3.18,28,12.7
121.94,20.00,71.13,-1.03,-3.74,1.60,-2.02,8.66,-2.71,1.32,-0.06,0.25,3.35,-8.72,2.97,28,8.25
119.75,19.75,72.50,-1.03,-3.74,1.59,-2.01,8.71,-2.52,1.30,-0.08,0.24,3.32,-8.80,2.76,28,11.2
117.56,19.56,73.88,-1.03,-3.75,1.58,-2.00,8.76,-2.36,1.28,-0.10,0.19,3.23,-8.95,2.35,28,11.2
115.31,19.25,75.25,-1.03,-3.75,1.58,-1.95,8.80,-2.18,1.25,-0.19,0.11,3.18,-9.02,2.14,28,10.76
113.06,18.94,76.63,-1.03,-3.76,1.57,-1.89,8.86,-1.85,1.22,-0.22,0.08,3.12,-9.09,1.94,28,10.54
110.75,18.50,77.94,-1.02,-3.77,1.56,-1.84,8.86,-1.71,1.20,-0.29,0.02,3.04,-9.15,1.73,28,9.85
108.38,18.06,79.25,-1.03,-3.77,1.55,-1.78,8.88,-1.57,1.18,-0.32,-0.03,2.97,-9.21,1.53,28,10.68
103.56,17.06,81.75,-1.03,-3.78,1.55,-1.72,8.90,-1.41,1.16,-0.37,-0.07,2.88,-9.27,1.33,28,11.33
101.06,16.50,83.00,-1.03,-3.79,1.55,-1.64,8.86,-1.27,1.15,-0.49,-0.12,2.69,-9.38,0.94,28,11.46
98.56,15.88,84.19,-1.03,-3.79,1.54,-1.53,8.88,-1.06,1.11,-0.55,-0.16,2.58,-9.43,0.75,28,9.51
96.00,15.25,85.38,-1.04,-3.80,1.54,-1.46,8.88,-0.92,1.12,-0.60,-0.18,2.46,-9.47,0.56,28,12.18
93.38,14.56,86.56,-1.05,-3.82,1.53,-1.19,8.80,-0.69,1.14,-0.71,-0.31,2.34,-9.51,0.38,28,10.46
88.00,13.00,88.75,-1.05,-3.82,1.52,-1.04,8.80,-0.57,1.16,-0.75,-0.37,2.21,-9.55,0.19,28,13.06
85.25,12.19,89.81,-1.05,-3.83,1.52,-0.92,8.78,-0.40,1.15,-0.79,-0.38,2.07,-9.58,0.02,28,8.72
82.44,11.31,90.88,-1.06,-3.83,1.51,-0.78,8.77,-0.35,1.14,-0.84,-0.50,1.78,-9.63,-0.31,28,9.76
79.56,10.44,91.88,-1.06,-3.84,1.49,-0.47,8.76,-0.12,1.15,-0.88,-0.60,1.63,-9.65,-0.48,28,13.58
76.69,9.56,92.81,-1.06,-3.86,1.46,-0.29,8.77,-0.03,1.18,-0.89,-0.67,1.47,-9.67,-0.63,28,10.34
70.75,7.69,94.63,-1.06,-3.86,1.44,-0.06,8.77,0.01,1.25,-0.91,-0.77,1.31,-9.68,-0.79,28,9.71
67.69,6.69,95.50,-1.06,-3.86,1.42,0.11,8.77,0.11,1.26,-0.91,-0.82,1.14,-9.69,-0.93,28,10.55
64.63,5.69,96.31,-1.06,-3.85,1.40,0.31,8.78,0.23,1.36,-0.93,-0.93,0.80,-9.69,-1.20,28,11.7
61.56,4.69,97.06,-1.06,-3.85,1.38,0.55,8.76,0.27,1.42,-0.99,-0.95,0.63,-9.69,-1.33,28,11.41
58.44,3.69,97.81,-1.07,-3.84,1.35,0.96,8.64,0.45,1.42,-1.03,-1.00,0.45,-9.68,-1.45,28,11.09
55.25,2.63,98.50,-1.07,-3.82,1.34,1.10,8.59,0.57,1.37,-1.08,-0.99,0.27,-9.67,-1.56,28,8.67
52.06,1.56,99.19,-1.07,-3.81,1.33,1.24,8.53,0.57,1.33,-1.12,-1.10,0.08,-9.66,-1.67,28,11.94
45.63,-0.56,100.38,-1.06,-3.80,1.31,1.42,8.44,0.60,1.33,-1.19,-1.16,-0.09,-9.64,-1.77,28,10.74
42.31,-1.63,100.94,-1.06,-3.80,1.30,1.59,8.46,0.63,1.25,-1.17,-1.29,-0.47,-9.59,-1.95,28,12.85
39.00,-2.75,101.44,-1.06,-3.80,1.30,1.73,8.42,0.65,1.19,-1.19,-1.38,-0.67,-9.57,-2.02,28,9.22
35.69,-3.88,101.94,-1.06,-3.80,1.29,1.86,8.37,0.64,1.19,-1.25,-1.48,-0.86,-9.53,-2.09,28,8.02
32.31,-5.06,102.38,-1.07,-3.79,1.30,2.19,8.22,0.59,1.12,-1.27,-1.57,-1.06,-9.50,-2.16,28,12.67
25.44,-7.38,103.13,-1.07,-3.79,1.30,2.21,8.19,0.56,0.95,-1.26,-1.64,-1.26,-9.46,-2.21,28,10.08
22.00,-8.56,103.50,-1.07,-3.80,1.32,2.31,8.14,0.57,0.84,-1.28,-1.69,-1.46,-9.42,-2.26,28,10.7
18.50,-9.81,103.75,-1.07,-3.79,1.33,2.43,8.12,0.57,0.76,-1.26,-1.73,-1.88,-9.33,-2.33,28,10.25
15.00,-11.00,104.00,-1.06,-3.79,1.34,2.64,7.95,0.67,0.55,-1.33,-1.68,-2.08,-9.28,-2.35,28,11.58
11.44,-12.25,104.19,-1.05,-3.78,1.37,2.78,7.89,0.73,0.48,-1.33,-1.63,-2.29,-9.23,-2.37,28,12.32
4.38,-14.81,104.50,-1.04,-3.77,1.39,2.93,7.83,0.67,0.42,-1.34,-1.70,-2.50,-9.17,-2.37,28,9.17
0.81,-16.06,104.56,-1.04,-3.77,1.40,2.99,7.76,0.79,0.27,-1.34,-1.57,-2.71,-9.11,-2.37,28,9.67
357.25,-17.38,104.56,-1.03,-3.77,1.42,3.20,7.69,0.81,0.23,-1.35,-1.55,-3.14,-8.99,-2.33,28,11.83
353.69,-18.63,104.56,-1.02,-3.77,1.43,3.37,7.63,0.78,0.15,-1.37,-1.53,-3.35,-8.92,-2.30,28,12.3
350.13,-19.94,104.50,-1.00,-3.78,1.47,3.65,7.46,0.79,0.09,-1.38,-1.47,-3.56,-8.85,-2.26,28,12.57
346.56,-21.25,104.31,-0.99,-3.78,1.48,3.77,7.37,0.72,0.00,-1.40,-1.49,-3.77,-8.77,-2.21,28,8.01
339.50,-23.88,103.94,-0.98,-3.79,1.50,3.92,7.21,0.68,-0.04,-1.48,-1.47,-3.97,-8.69,-2.15,28,11.97
336.00,-25.19,103.63,-0.97,-3.80,1.51,3.88,7.01,0.59,-0.50,-1.65,-1.49,-4.38,-8.53,-2.01,28,12.28
332.56,-26.56,103.25,-0.96,-3.81,1.52,3.87,6.88,0.51,-0.65,-1.70,-1.49,-4.58,-8.45,-1.92,28,11.04
329.06,-27.88,102.81,-0.95,-3.82,1.55,3.92,6.74,0.42,-1.21,-1.93,-1.54,-4.78,-8.36,-1.82,28,9.57
325.69,-29.13,102.31,-0.92,-3.85,1.58,3.53,6.03,0.09,-1.43,-2.23,-1.62,-4.97,-8.27,-1.71,28,10.59
318.94,-31.75,101.06,-0.91,-3.86,1.59,3.21,4.75,-0.34,-1.94,-3.42,-1.95,-5.16,-8.18,-1.60,28,11.93
319.63,-30.63,100.19,0.54,-1.36,-2.27,-30.34,-26.99,-26.55,34.61,-5.76,34.67,-2.86,-9.33,-0.93,28,11.0
335.00,-16.94,95.69,6.52,-0.13,-25.06,37.48,3.56,35.60,-17.44,40.27,-22.61,-1.72,-9.47,-1.83,28,11.43
340.56,-10.13,100.94,-9.85,0.22,-12.48,11.65,-11.60,3.08,11.10,-20.98,0.27,-0.54,-9.37,-2.81,28,11.72
357.25,3.69,111.75,-9.19,2.34,-12.44,6.85,-0.86,5.34,7.48,-9.94,1.71,0.63,-9.08,-3.63,28,11.93
7.00,10.44,117.00,-9.12,2.12,-12.45,0.50,12.06,-6.56,2.28,3.47,-10.95,2.87,-7.89,-5.06,28,11.01
18.25,17.00,122.69,-9.14,2.26,-12.35,3.79,-0.04,5.46,6.66,-7.93,0.40,3.87,-7.01,-5.64,28,10.25
31.00,23.25,128.81,-9.14,2.29,-12.26,1.34,1.88,2.86,3.42,-1.50,-5.46,4.77,-5.98,-6.12,28,10.51
45.44,29.06,135.63,-9.11,2.26,-12.23,-0.94,0.97,3.61,4.60,-3.84,-2.87,5.55,-4.81,-6.49,28,14.83
79.44,39.13,152.19,-9.14,2.31,-12.14,-2.22,1.18,1.61,3.96,-2.36,-5.11,6.18,-3.54,-6.73,28,8.85
98.19,42.88,162.19,-9.13,2.31,-12.10,-2.53,-0.52,2.28,4.13,-2.71,-4.55,6.67,-2.19,-6.84,28,11.07
117.25,45.56,173.38,-9.15,2.32,-12.06,-2.73,-2.61,2.95,4.27,-3.40,-3.86,7.16,0.63,-6.66,28,9.18
135.69,46.88,-174.56,-9.15,2.32,-12.00,-2.89,-5.13,2.45,4.26,-3.09,-3.92,7.15,2.03,-6.38,28,12.19
152.94,46.81,-162.25,-9.17,2.34,-11.95,-2.90,-6.39,1.94,4.07,-2.98,-4.04,6.98,3.40,-5.98,28,11.07
182.38,42.63,-139.31,-9.18,2.35,-11.92,-2.66,-7.62,1.42,3.98,-2.92,-4.04,6.64,4.70,-5.46,28,11.03
194.50,38.81,-129.44,-9.18,2.36,-11.87,-2.19,-8.83,0.79,3.96,-2.94,-4.05,6.15,5.89,-4.85,28,10.73
205.06,34.25,-120.75,-9.20,2.37,-11.84,-1.48,-9.84,0.09,3.73,-2.95,-4.06,4.76,7.88,-3.36,28,11.4
214.38,29.00,-113.06,-9.22,2.38,-11.79,-0.03,-11.51,-1.49,3.85,-2.87,-4.02,3.88,8.64,-2.52,28,11.59
222.50,23.31,-106.25,-9.25,2.40,-11.69,0.78,-12.12,-2.31,3.71,-2.91,-3.96,2.92,9.21,-1.64,28,10.95
229.69,17.31,-100.13,-9.28,2.42,-11.66,1.81,-12.44,-3.18,3.70,-2.84,-3.92,1.89,9.59,-0.74,28,9.84
241.94,4.75,-89.06,-9.29,2.44,-11.62,2.80,-12.66,-4.06,3.61,-2.89,-3.90,-0.29,9.74,1.04,28,12.19
247.19,-1.69,-83.88,-9.32,2.45,-11.58,3.90,-12.64,-4.95,3.47,-2.95,-3.88,-1.40,9.51,1.89,28,11.42
252.00,-8.25,-78.69,-9.35,2.47,-11.55,5.93,-12.05,-6.58,3.43,-2.96,-3.88,-2.50,9.09,2.69,28,11.07
256.50,-14.75,-73.44,-9.37,2.48,-11.51,6.96,-11.47,-7.27,3.41,-2.99,-3.85,-3.54,8.47,3.41,28,11.12
264.63,-27.50,-62.19,-9.40,2.50,-11.41,7.82,-10.75,-7.90,3.28,-3.05,-3.84,-4.53,7.69,4.05,28,10.52
268.38,-33.63,-55.75,-9.42,2.51,-11.36,8.67,-9.82,-8.43,3.24,-3.07,-3.83,-6.22,5.67,5.01,28,11.33
271.94,-39.38,-48.50,-9.43,2.51,-11.31,9.41,-8.79,-8.83,3.15,-3.16,-3.79,-6.90,4.48,5.32,28,11.81
275.44,-44.75,-40.06,-9.45,2.53,-11.27,10.06,-7.65,-9.12,3.09,-3.28,-3.79,-7.45,3.20,5.49,28,9.8
278.81,-49.50,-30.25,-9.47,2.54,-11.23,10.92,-5.18,-9.37,3.05,-3.31,-3.82,-7.86,1.87,5.54,28,11.36
285.44,-56.00,-5.25,-9.52,2.56,-11.13,11.19,-3.88,-9.33,3.06,-3.37,-3.87,-8.13,0.50,5.45,28,11.29
288.69,-57.19,9.38,-9.54,2.57,-11.09,11.28,-2.55,-9.12,3.03,-3.42,-3.88,-8.20,-2.21,4.88,28,11.21
292.06,-56.81,24.38,-9.57,2.58,-11.04,11.19,-1.26,-8.81,2.98,-3.48,-3.93,-8.02,-3.51,4.41,28,10.58
295.44,-54.88,38.44,-9.59,2.60,-10.98,11.03,0.01,-8.39,-7.59,-13.75,5.65,-7.68,-4.72,3.83,28,12.08
298.88,-51.63,50.88,-9.28,2.15,-10.44,-14.60,-1.55,10.82,-21.83,-7.35,14.03,-7.22,-5.79,3.21,28,11.53
305.38,-44.31,71.25,-9.90,5.31,-8.59,-2.83,-12.26,-4.85,-9.68,-18.90,-2.60,-6.85,-6.64,2.25,28,11.59
308.56,-41.00,80.44,-9.64,5.93,-7.67,12.64,12.06,-0.49,6.20,4.76,0.72,-6.43,-7.29,1.22,28,11.24
