orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
157.88,-23.94,11.56,-12.81,3.86,-6.49,3.92,0.57,-9.57,-0.22,-2.53,-1.24,-4.14,-3.11,8.32,28,10.61
160.25,-25.00,20.50,-12.76,3.83,-6.55,4.00,1.82,-9.02,-0.20,-2.54,-1.31,-4.20,-4.36,7.70,28,11.63
165.19,-25.06,38.56,-12.73,3.82,-6.57,3.94,2.95,-8.34,-0.21,-2.58,-1.40,-4.01,-6.59,6.04,28,11.76
167.81,-24.13,47.44,-12.70,3.80,-6.60,3.82,3.97,-7.48,-0.18,-2.62,-1.43,-3.76,-7.52,5.03,28,9.7
170.69,-22.56,56.19,-12.68,3.79,-6.63,3.62,4.92,-6.58,-0.04,-2.58,-1.66,-3.41,-8.30,3.93,28,9.99
173.75,-20.38,64.63,-12.64,3.76,-6.67,2.98,6.43,-4.53,0.00,-2.49,-1.76,-2.98,-8.92,2.76,28,13.35
180.81,-14.56,80.56,-12.62,3.75,-6.70,2.61,6.92,-3.58,0.14,-2.44,-2.03,-2.46,-9.36,1.54,28,10.07
185.00,-11.06,88.13,-12.61,3.74,-6.73,2.14,7.22,-2.46,0.26,-2.39,-2.15,-1.88,-9.61,0.31,28,10.1
189.69,-7.25,95.38,-12.57,3.72,-6.76,1.58,7.30,-1.34,0.34,-2.37,-2.26,-0.55,-9.55,-2.11,28,23.27
195.06,-3.19,102.44,-12.53,3.70,-6.78,0.46,6.93,0.70,0.62,-2.30,-2.55,0.15,-9.24,-3.26,28,9.84
201.38,0.88,109.38,-12.46,3.67,-6.83,-0.19,6.51,1.76,0.69,-2.24,-2.56,0.88,-8.75,-4.32,28,0.0
217.81,9.44,123.19,-12.43,3.65,-6.85,-0.86,5.91,2.74,0.75,-2.17,-2.54,1.61,-8.09,-5.29,28,9.84
228.75,13.75,130.19,-12.39,3.63,-6.88,-1.48,5.23,3.70,0.84,-2.04,-2.44,2.33,-7.27,-6.14,28,10.75
242.38,17.88,137.38,-12.35,3.62,-6.90,-2.13,4.32,4.49,0.92,-1.83,-2.31,3.65,-5.24,-7.44,28,11.35
9.56,21.81,144.81,-12.31,3.61,-6.92,-3.32,2.39,5.60,0.90,-1.67,-2.25,4.22,-4.06,-7.85,28,11.86
7.81,25.50,152.63,-12.26,3.57,-6.97,30.18,21.70,-30.21,34.92,18.88,-38.32,4.73,-2.81,-8.11,28,10.2
6.00,28.88,160.81,-10.90,-0.35,-6.71,12.26,40.33,-2.44,17.11,38.69,-10.80,4.85,-1.63,-8.36,28,11.49
2.94,27.69,171.56,-3.25,-3.96,-2.21,-8.28,23.88,23.70,-3.72,22.61,15.11,4.12,-0.99,-8.83,28,11.27
2.13,24.88,173.56,-2.39,-5.35,-1.75,-43.42,4.20,-13.52,3.89,24.80,-38.33,3.81,-0.71,-9.00,28,14.12
2.06,22.88,175.44,-3.03,-3.63,-0.53,5.51,-33.27,1.59,9.31,-34.08,-7.40,3.80,-0.80,-9.00,28,8.04
5.56,22.81,174.88,-1.52,0.31,5.96,8.59,-13.03,-0.36,12.58,-14.00,-9.27,3.99,-0.96,-8.90,28,9.95
10.44,25.56,173.19,-0.32,3.15,2.71,-5.74,-12.59,-3.01,-1.50,-13.64,-11.79,4.23,-1.04,-8.78,28,10.62
11.75,26.69,172.38,0.20,2.29,2.18,-16.20,-11.86,-1.55,-11.79,-13.02,-10.23,4.54,-1.36,-8.57,28,11.71
12.94,27.63,170.88,1.31,2.03,2.40,2.61,-8.19,0.81,3.73,-19.75,-13.23,4.66,-1.72,-8.44,28,13.34
14.13,28.38,168.38,2.90,1.95,2.68,12.94,-9.36,-11.83,17.75,-11.45,-20.11,4.81,-2.09,-8.28,28,7.6
15.19,29.38,165.75,3.15,2.31,2.48,2.38,-12.73,-7.95,7.34,-15.15,-16.06,4.96,-2.41,-8.10,28,11.11
17.38,31.50,161.25,1.97,2.88,2.29,12.81,-5.99,-13.71,17.95,-8.68,-21.63,5.13,-2.68,-7.91,28,10.53
18.75,32.75,159.56,1.01,3.21,2.27,8.56,-7.03,-12.02,11.40,-8.39,-16.70,5.49,-2.98,-7.55,28,11.4
20.38,34.00,158.38,-0.12,3.30,2.32,5.91,-5.40,-9.15,11.54,-7.95,-16.01,5.65,-3.04,-7.40,28,12.31
22.25,35.19,157.63,-0.99,3.30,2.41,5.88,-4.90,-8.60,11.17,-7.03,-12.84,5.80,-3.07,-7.27,28,11.32
24.19,36.25,157.06,-1.75,2.83,2.49,6.44,-3.16,-4.12,12.37,-6.25,-11.29,5.93,-3.09,-7.17,28,8.92
28.13,37.88,156.25,-1.82,2.48,2.46,5.78,-3.18,-3.75,11.81,-6.29,-10.83,6.02,-3.11,-7.08,28,14.32
30.06,38.38,155.88,-1.72,2.07,2.43,7.11,-4.11,-2.92,13.20,-7.25,-9.93,6.09,-3.13,-7.01,28,5.9
31.88,38.75,155.38,-1.49,1.75,2.44,8.18,-0.71,-0.56,14.32,-3.89,-7.52,6.17,-3.24,-6.89,28,12.74
338.19,38.94,154.81,-1.21,1.56,2.37,8.26,-2.46,-0.42,14.45,-5.78,-7.26,6.19,-3.32,-6.83,28,9.15
338.88,39.13,154.06,-0.64,1.38,2.39,7.14,-2.31,0.30,13.35,-5.73,-6.47,6.20,-3.42,-6.77,28,15.2
339.25,39.31,152.13,-0.51,1.44,2.52,7.01,-2.10,-1.53,13.22,-5.64,-8.24,6.21,-3.53,-6.70,28,15.92
339.50,39.38,151.13,-0.69,1.59,2.68,5.98,-0.52,-3.65,12.21,-4.18,-10.28,6.22,-3.65,-6.63,28,1.18
339.94,39.38,150.13,-0.91,1.61,2.83,6.47,-0.56,-5.23,11.22,-3.66,-10.70,6.21,-3.88,-6.51,28,11.26
340.38,39.31,149.19,-1.02,1.52,2.95,4.88,1.07,-4.81,11.07,-2.91,-11.29,6.19,-3.99,-6.47,28,11.92
340.88,39.13,148.31,-1.32,1.33,3.01,5.39,0.72,-5.32,11.55,-3.36,-11.77,6.15,-4.08,-6.44,28,8.95
342.13,38.56,147.00,-1.48,1.26,2.99,6.64,2.33,-4.20,12.75,-1.83,-10.63,6.11,-4.17,-6.43,28,11.33
343.13,38.31,146.50,-1.65,1.40,2.90,7.59,-0.40,-5.94,13.67,-4.65,-12.36,6.04,-4.30,-6.41,28,14.02
344.19,38.00,146.13,-1.80,1.28,2.90,5.53,1.34,-5.49,11.56,-3.33,-12.17,5.99,-4.34,-6.42,28,11.3
345.31,37.69,145.88,-1.84,0.96,2.78,4.82,1.22,-4.40,10.76,-3.17,-10.85,5.93,-4.39,-6.44,28,8.34
346.25,37.25,145.69,-1.84,0.96,2.78,4.69,1.72,-4.29,10.57,-2.70,-10.78,5.87,-4.43,-6.48,28,10.25
348.38,36.31,145.69,-2.03,0.76,2.58,4.70,1.72,-4.45,10.51,-2.72,-10.98,5.81,-4.44,-6.52,28,11.23
349.75,35.88,145.94,-2.23,0.74,2.48,4.53,1.89,-4.48,10.28,-2.54,-11.06,5.69,-4.42,-6.64,28,12.84
351.38,35.50,146.31,-2.45,0.70,2.39,3.95,1.79,-4.18,9.08,-3.14,-10.32,5.63,-4.37,-6.72,28,10.28
353.31,35.06,146.94,-2.70,0.66,2.30,3.44,1.22,-3.59,9.28,-2.49,-9.10,5.59,-4.29,-6.81,28,10.24
355.81,34.75,147.75,-3.07,0.69,2.17,5.46,7.63,0.41,11.01,3.43,-6.49,5.55,-4.20,-6.90,28,11.21
358.38,34.44,148.63,-3.26,0.97,1.37,5.10,7.70,-0.56,10.66,3.64,-7.54,5.56,-4.05,-6.98,28,11.63
75.44,34.81,151.19,-3.38,1.11,0.89,4.81,7.90,0.19,10.41,4.03,-6.85,5.66,-3.66,-7.11,28,11.82
76.50,35.25,152.69,-3.44,1.21,0.48,3.69,5.71,0.54,9.35,2.04,-6.57,5.75,-3.43,-7.16,28,8.84
77.38,35.88,154.31,-3.45,1.29,0.19,2.63,4.61,1.00,8.38,1.17,-6.15,5.84,-3.20,-7.19,28,11.46
78.13,36.56,155.94,-3.38,1.33,0.01,2.88,3.37,1.94,8.82,0.40,-5.26,5.94,-2.97,-7.21,28,10.58
78.88,37.25,157.56,-3.06,1.44,-0.34,2.66,4.95,3.49,8.71,2.22,-3.72,6.05,-2.73,-7.21,28,11.54
79.75,39.00,160.75,-2.82,1.51,-0.56,2.35,5.03,3.73,8.53,2.53,-3.45,6.17,-2.50,-7.19,28,10.07
80.00,39.94,162.25,-2.58,1.53,-0.72,1.70,4.55,2.99,7.99,2.26,-4.16,6.29,-2.28,-7.16,28,10.15
80.13,40.81,163.75,-2.34,1.48,-0.84,0.68,3.43,3.35,6.39,0.84,-3.27,6.52,-1.86,-7.07,28,11.19
80.19,41.69,165.19,-2.12,1.34,-0.91,-0.74,0.04,3.27,5.86,-1.64,-3.77,6.60,-1.68,-7.04,28,11.11
80.19,42.31,166.50,-1.63,0.53,-0.74,-1.29,-0.44,3.91,5.36,-1.96,-3.12,6.65,-1.52,-7.03,28,9.94
80.13,42.75,167.69,-1.40,0.12,-0.64,-1.83,-0.60,3.95,4.83,-1.99,-3.09,6.67,-1.39,-7.04,28,10.12
80.06,42.81,169.81,-1.20,-0.21,-0.58,-1.46,-0.98,4.25,5.20,-2.26,-2.82,6.66,-1.27,-7.07,29,11.39
79.94,42.63,170.69,-1.05,-0.44,-0.53,-1.94,-1.07,4.45,3.92,-2.51,-2.66,6.60,-1.07,-7.16,29,11.02
79.88,42.31,171.44,-0.91,-0.61,-0.47,-2.68,-1.43,4.49,3.52,-2.36,-2.55,6.56,-0.98,-7.22,29,8.9
79.81,41.94,172.19,-0.80,-0.70,-0.42,-3.03,-1.37,4.66,4.08,-2.96,-2.70,6.51,-0.91,-7.27,29,10.99
79.69,41.63,172.81,-0.71,-0.72,-0.40,-1.62,-2.22,4.37,4.84,-3.06,-2.94,6.47,-0.84,-7.31,29,9.05
79.50,40.94,173.88,-0.55,-0.60,-0.36,1.60,-2.48,1.53,8.03,-3.26,-5.82,6.43,-0.78,-7.36,29,11.08
79.38,40.63,174.31,-0.48,-0.57,-0.32,-1.16,-2.78,3.08,5.23,-3.51,-4.31,6.35,-0.68,-7.44,29,11.38
79.38,40.31,174.69,-0.41,-0.62,-0.20,0.75,-2.05,2.43,7.10,-2.74,-5.00,6.30,-0.65,-7.48,29,10.29
79.81,40.00,175.00,-0.40,-0.63,-0.09,-0.50,-1.38,3.57,4.06,-2.31,-4.20,6.25,-0.62,-7.52,29,10.59
79.88,39.56,175.19,-0.45,-0.79,0.15,-1.50,-1.35,3.29,4.69,-1.95,-4.28,6.19,-0.60,-7.57,29,11.3
80.25,38.63,175.63,-0.52,-0.90,0.25,-2.23,-0.62,3.11,3.89,-1.20,-4.51,6.12,-0.57,-7.63,29,12.78
80.56,38.06,175.88,-0.62,-1.00,0.29,-2.82,-0.62,2.39,3.22,-1.17,-5.29,6.05,-0.55,-7.69,29,8.67
81.13,37.44,176.19,-0.74,-1.11,0.29,-3.06,-0.65,1.75,2.90,-1.16,-6.00,5.96,-0.51,-7.76,29,12.48
81.38,36.69,176.56,-0.86,-1.30,0.30,-2.84,-0.97,0.85,2.89,-1.83,-8.51,5.75,-0.40,-7.93,29,9.77
81.75,35.88,177.00,-1.10,-1.51,0.31,-1.85,-1.12,-0.64,3.78,-1.46,-8.65,5.63,-0.33,-8.01,29,13.41
82.50,34.25,178.06,-1.20,-1.39,0.37,-2.81,-1.29,-0.50,2.71,-1.56,-8.60,5.52,-0.26,-8.09,29,19.28
83.31,33.56,178.63,-1.26,-1.23,0.43,-2.10,-0.11,-0.67,3.32,-0.30,-8.84,5.42,-0.18,-8.16,29,1.18
83.81,33.00,179.19,-1.30,-1.08,0.47,-1.39,0.28,-0.74,3.94,0.17,-8.96,5.26,-0.03,-8.27,29,11.41
84.31,32.44,179.75,-1.32,-0.96,0.49,-1.58,0.39,-0.34,4.08,0.25,-8.58,5.19,0.05,-8.31,29,10.67
84.75,32.00,-179.63,-1.34,-0.84,0.48,-1.21,-0.79,0.05,3.92,-0.66,-8.29,5.14,0.13,-8.35,29,11.04
85.25,31.56,-179.06,-1.31,-0.71,0.51,-1.15,-1.16,0.03,3.93,-0.96,-8.33,5.09,0.20,-8.37,29,10.48
86.69,31.13,-178.25,-1.10,-0.34,0.73,-1.29,-1.17,-0.10,3.77,-0.92,-8.49,5.07,0.25,-8.38,29,11.27
87.31,31.06,-178.00,-0.95,-0.11,0.85,-1.20,-0.92,-0.47,3.85,-0.63,-8.86,5.07,0.30,-8.38,29,12.09
88.00,31.13,-177.88,-0.79,0.10,0.94,-0.88,-0.66,-0.55,4.53,-0.12,-8.79,5.10,0.30,-8.36,29,11.49
88.63,31.31,-177.88,-0.61,0.32,0.96,-0.56,-0.42,-0.42,4.92,0.15,-8.67,5.15,0.29,-8.33,29,9.28
89.50,31.63,-177.94,-0.43,0.55,0.92,-0.22,-0.14,-0.33,6.13,1.05,-8.18,5.21,0.27,-8.29,29,9.87
90.00,32.13,-178.06,-0.07,0.99,0.67,1.58,1.18,0.42,6.87,1.43,-7.82,5.29,0.24,-8.24,29,11.17
90.63,33.31,-178.50,0.12,1.17,0.50,2.86,1.27,0.64,8.25,1.49,-7.53,5.49,0.17,-8.12,29,13.36
90.75,34.00,-178.75,0.27,1.26,0.35,5.25,-0.46,0.74,10.74,-0.29,-7.38,5.58,0.13,-8.05,29,8.61
90.94,34.69,-179.00,0.33,1.22,0.27,5.75,-0.16,1.30,11.16,0.20,-6.45,5.67,0.09,-7.99,29,11.07
91.00,35.31,-179.25,0.32,1.08,0.21,4.30,0.13,1.70,10.04,0.19,-6.24,5.74,0.06,-7.94,29,10.31
91.06,35.81,-179.50,0.28,0.84,0.17,2.92,0.33,1.85,8.73,0.36,-6.04,5.80,0.03,-7.90,29,11.67
91.13,36.75,-179.94,0.27,0.81,0.16,3.13,0.22,2.00,9.00,0.22,-5.85,5.86,0.00,-7.85,29,10.28
91.31,37.13,179.81,0.25,0.77,0.14,3.69,0.21,2.45,9.61,0.19,-5.36,5.92,-0.02,-7.81,29,19.73
91.31,37.56,179.63,0.22,0.70,0.08,4.35,0.77,2.87,10.33,0.72,-4.89,6.02,-0.06,-7.73,29,10.01
91.31,37.88,179.50,0.21,0.65,-0.00,4.15,0.46,2.27,10.09,0.18,-5.93,6.07,-0.07,-7.69,29,0.0
91.19,38.25,179.44,0.19,0.61,-0.06,4.03,0.24,1.41,10.15,0.16,-6.25,6.11,-0.07,-7.66,29,10.2
91.13,38.56,179.38,0.16,0.59,-0.07,3.99,0.60,1.13,10.15,0.51,-6.49,6.16,-0.08,-7.62,29,9.66
91.19,38.88,179.31,0.19,0.64,-0.05,3.91,0.54,0.93,10.12,0.44,-6.65,6.20,-0.09,-7.58,29,15.13
91.06,39.63,179.06,0.24,0.68,0.00,3.82,0.62,0.82,10.08,0.50,-6.72,6.25,-0.11,-7.54,29,6.99
91.06,40.06,178.88,0.29,0.73,0.06,3.67,0.75,0.61,9.89,0.61,-6.91,6.36,-0.17,-7.45,29,13.18
91.06,40.50,178.63,0.33,0.78,0.12,3.52,0.78,0.54,9.82,0.51,-6.90,6.43,-0.20,-7.40,29,7.17
91.25,40.94,178.38,0.35,0.85,0.17,3.39,0.71,0.49,9.73,0.33,-6.80,6.49,-0.24,-7.34,29,10.08
91.31,41.44,178.06,0.35,0.93,0.21,3.39,0.43,0.77,9.96,0.15,-6.50,6.56,-0.28,-7.27,29,11.12
91.38,42.00,177.69,0.36,1.14,0.25,3.65,0.24,0.84,10.30,-0.08,-6.35,6.64,-0.32,-7.20,29,14.21
91.50,43.31,177.00,0.36,1.26,0.23,3.98,0.29,0.85,10.71,-0.07,-6.26,6.73,-0.36,-7.12,29,7.91
91.56,44.06,176.63,0.38,1.36,0.20,5.17,0.28,1.08,12.00,-0.12,-5.93,6.82,-0.40,-7.02,29,10.6
84.25,44.88,176.31,0.38,1.45,0.15,4.69,0.26,2.04,11.69,-0.42,-3.90,7.02,-0.47,-6.82,29,11.16
83.81,45.69,176.00,0.39,1.48,0.11,4.23,0.23,2.87,11.35,-0.26,-3.85,7.11,-0.50,-6.73,29,11.78
83.38,46.50,175.69,0.41,1.37,0.03,5.34,0.15,2.75,12.54,-0.37,-3.88,7.20,-0.53,-6.63,29,12.23
83.00,47.25,175.38,0.36,1.34,-0.01,5.75,0.29,2.08,13.04,-0.25,-4.45,7.28,-0.55,-6.53,29,7.4
82.63,48.69,174.88,0.36,1.29,-0.09,6.13,0.09,2.31,13.50,-0.47,-4.12,7.36,-0.57,-6.44,29,10.86
82.44,49.38,174.75,0.33,1.25,-0.19,6.38,-0.17,2.03,13.83,-0.75,-4.31,7.52,-0.57,-6.26,29,12.34
82.38,50.06,174.69,0.30,1.23,-0.32,6.75,0.17,2.04,14.94,-0.43,-4.24,7.59,-0.55,-6.17,29,11.06
82.44,50.75,174.81,0.24,1.19,-0.47,7.34,0.12,1.92,15.62,0.11,-4.46,7.67,-0.51,-6.08,29,9.48
82.75,51.44,175.06,0.17,1.13,-0.65,8.61,0.05,1.14,16.35,-0.40,-4.86,7.73,-0.45,-6.00,29,10.0
83.25,52.06,175.63,-0.15,1.00,-1.01,9.02,0.05,1.09,16.82,-0.32,-4.83,7.79,-0.37,-5.93,29,11.26
85.06,53.19,177.31,-0.33,0.89,-1.13,9.80,0.42,1.29,17.65,0.15,-4.57,7.89,-0.15,-5.81,29,11.0
86.25,53.63,178.50,-0.44,0.74,-1.23,11.82,-0.11,0.95,19.72,-0.26,-4.85,7.92,-0.02,-5.77,29,11.81
87.75,53.94,179.69,-0.47,0.54,-1.28,12.23,-0.22,0.38,20.16,-0.25,-5.38,7.94,0.09,-5.74,29,8.05
88.88,54.06,-179.06,-0.38,0.28,-1.27,12.19,-0.21,-0.12,20.13,-0.01,-5.86,7.94,0.19,-5.74,29,15.99
89.81,54.06,-178.00,-0.07,-0.22,-1.18,11.63,0.94,0.10,19.56,1.23,-5.66,7.92,0.29,-5.76,29,5.91
91.13,53.69,-176.25,0.09,-0.41,-1.18,11.46,1.20,-0.94,19.37,1.58,-6.74,7.90,0.37,-5.79,29,9.99
91.88,53.25,-175.44,0.18,-0.64,-1.19,11.34,0.63,-1.91,19.20,1.09,-7.75,7.86,0.46,-5.84,29,10.71
92.44,52.63,-174.75,0.19,-1.00,-1.17,13.19,1.48,-4.30,21.10,1.67,-10.67,7.70,0.62,-6.03,29,11.04
93.06,51.75,-174.13,0.13,-1.53,-1.18,15.13,1.32,-4.86,22.70,2.02,-11.05,7.57,0.70,-6.19,29,11.15
93.94,50.50,-173.44,-0.09,-2.57,-1.18,15.90,1.49,-5.89,23.30,2.29,-12.27,7.40,0.79,-6.37,29,10.16
95.00,49.00,-172.81,0.00,-3.09,-1.20,15.63,1.18,-9.83,22.83,2.06,-16.43,7.20,0.88,-6.59,29,10.8
97.13,45.06,-172.06,0.22,-3.82,-1.24,14.16,0.06,-7.62,21.11,1.01,-14.48,6.94,0.95,-6.86,29,11.81
80.88,42.44,-171.94,0.37,-4.57,-1.24,14.93,0.83,-9.09,21.40,4.80,-20.36,6.22,1.06,-7.49,29,11.15
80.25,39.38,-171.94,0.41,-5.34,-1.29,15.14,4.20,-16.10,20.88,5.30,-23.97,5.74,1.10,-7.87,29,10.61
79.56,35.81,-171.94,0.48,-6.33,-1.42,15.20,3.96,-15.70,20.32,5.10,-23.99,5.11,1.14,-8.28,29,12.6
78.88,31.44,-172.06,0.57,-9.42,-1.81,14.40,2.51,-13.45,18.72,3.70,-22.17,4.32,1.18,-8.72,29,19.91
77.44,19.94,-172.44,0.49,-11.06,-1.82,8.01,0.48,-9.39,11.36,1.69,-18.53,2.17,1.21,-9.48,29,0.37
76.94,12.81,-172.69,0.46,-12.74,-1.68,4.82,0.19,-7.54,3.77,1.27,-14.39,0.80,1.18,-9.70,29,11.28
76.50,4.69,-173.00,0.56,-14.62,-1.57,2.96,0.09,-4.69,6.80,0.05,-1.79,-0.77,1.11,-9.71,29,10.09
76.19,-4.50,-173.44,0.76,-16.56,-1.62,7.57,-1.05,7.91,6.46,0.58,4.27,-2.45,0.99,-9.44,29,13.93
75.75,-14.44,-173.94,0.93,-18.23,-1.75,10.76,-0.86,10.14,6.67,0.00,1.26,-4.08,0.85,-8.87,29,8.31
75.00,-34.69,-175.00,0.91,-18.18,-1.71,12.26,0.14,9.33,6.67,0.84,1.30,-6.91,0.54,-6.93,29,11.5
74.63,-44.75,-175.50,0.80,-18.17,-1.65,13.51,-1.35,8.84,6.60,-0.81,1.91,-8.02,0.38,-5.62,29,10.01
68.69,-54.81,-176.06,0.69,-18.12,-1.63,14.90,0.20,7.51,7.02,0.10,2.29,-8.88,0.22,-4.14,29,10.62
70.75,-64.88,-176.88,0.52,-18.13,-1.59,16.42,-0.19,4.25,6.95,-0.12,1.71,-9.47,0.06,-2.53,29,14.97
73.44,-84.94,179.50,0.45,-18.08,-1.55,16.95,0.27,2.63,7.18,0.19,1.77,-9.76,-0.08,-0.85,29,7.19
74.31,-84.81,1.31,0.37,-18.06,-1.53,16.79,0.27,1.15,7.02,0.04,2.00,-9.76,-0.22,0.85,29,11.24
75.06,-74.81,8.19,0.27,-18.05,-1.51,16.64,0.41,-0.59,7.17,0.04,1.94,-8.87,-0.49,4.13,29,9.74
75.63,-64.81,6.75,0.20,-18.03,-1.48,15.15,0.57,-3.80,7.13,-0.02,1.80,-8.02,-0.60,5.60,28,12.12
76.13,-54.88,6.13,0.06,-17.98,-1.43,14.08,0.65,-5.16,7.16,-0.05,1.74,-6.92,-0.70,6.91,28,8.32
76.88,-34.94,5.63,-0.02,-17.95,-1.40,12.69,0.56,-6.35,7.07,-0.22,1.64,-5.61,-0.79,7.99,28,10.27
77.13,-24.94,5.56,-0.09,-17.95,-1.38,11.34,1.12,-7.10,7.20,0.25,1.74,-4.14,-0.86,8.84,28,10.0
77.44,-15.00,5.56,-0.14,-17.92,-1.35,9.55,0.60,-7.99,7.01,-0.31,1.42,-0.87,-0.96,9.71,28,12.72
77.63,-5.06,5.63,-0.22,-17.90,-1.32,7.93,0.86,-8.41,7.41,-0.20,1.28,0.82,-0.99,9.72,28,15.0
77.88,4.75,5.81,-0.30,-17.91,-1.29,4.63,1.09,-8.36,7.12,0.08,1.06,2.49,-1.00,9.43,28,6.16
78.06,14.69,6.06,-0.35,-17.88,-1.25,3.29,0.76,-7.54,7.37,-0.23,1.30,4.08,-0.99,8.85,28,12.41
78.25,24.56,6.44,-0.49,-17.86,-1.20,1.80,0.75,-6.65,7.35,-0.23,1.36,5.55,-0.98,8.02,28,6.29
78.69,44.31,7.81,-0.55,-17.83,-1.16,0.38,0.82,-5.71,7.24,-0.12,1.23,6.85,-0.95,6.94,28,11.16
78.88,54.13,9.06,-0.59,-17.79,-1.14,-0.72,0.69,-4.37,7.22,-0.21,1.29,8.81,-0.84,4.21,28,12.44
79.13,63.94,11.38,-0.65,-17.78,-1.11,-1.64,0.63,-2.94,7.16,-0.21,1.27,9.41,-0.78,2.64,28,11.33
79.38,73.63,16.38,-0.73,-17.78,-1.06,-2.25,0.56,-1.35,7.12,-0.23,1.24,9.73,-0.69,0.99,28,13.65
79.69,82.88,35.00,-0.79,-17.75,-1.03,-2.63,0.35,1.90,7.12,-0.25,1.21,9.76,-0.60,-0.68,28,7.3
80.50,75.81,167.94,-0.91,-17.72,-0.98,-2.56,0.21,3.54,6.94,-0.28,1.20,9.51,-0.49,-2.34,28,10.93
81.19,66.25,174.38,-0.98,-17.71,-0.95,-2.23,0.12,5.10,6.74,-0.25,1.17,8.97,-0.38,-3.92,28,10.17
82.06,56.50,177.19,-1.05,-17.69,-0.92,-1.41,-0.08,6.54,6.76,-0.34,1.14,8.18,-0.26,-5.40,28,10.92
83.31,46.75,178.88,-1.12,-17.66,-0.89,0.67,-0.34,8.87,6.57,-0.33,1.04,5.90,0.00,-7.82,28,12.44
85.13,37.00,-179.88,-1.26,-17.64,-0.83,2.12,-0.51,9.77,6.62,-0.36,1.06,4.49,0.15,-8.71,28,12.47
84.69,17.50,-178.13,-1.33,-17.62,-0.80,3.64,-0.69,10.40,6.59,-0.40,1.06,2.95,0.29,-9.34,28,7.52
84.56,7.75,-177.38,-1.40,-17.59,-0.77,5.23,-0.88,10.85,6.55,-0.44,1.15,1.32,0.44,-9.70,28,11.73
84.44,-1.94,-176.56,-1.47,-17.57,-0.74,6.90,-1.05,10.92,6.58,-0.47,1.17,-1.98,0.71,-9.57,28,10.54
84.31,-11.63,-175.69,-1.54,-17.54,-0.71,10.13,-1.30,10.45,6.56,-0.45,1.35,-3.57,0.84,-9.09,28,11.4
84.19,-21.31,-174.63,-1.68,-17.50,-0.66,11.60,-1.44,9.75,6.55,-0.48,1.40,-5.05,0.96,-8.34,28,12.18
84.00,-40.63,-171.81,-1.75,-17.49,-0.63,12.96,-1.56,8.85,6.57,-0.50,1.49,-6.39,1.05,-7.36,28,11.0
66.69,-50.25,-169.50,-1.82,-17.48,-0.60,14.07,-1.67,7.78,6.53,-0.53,1.62,-8.47,1.19,-4.79,28,8.18
67.69,-59.75,-166.00,-1.88,-17.44,-0.57,15.00,-1.76,6.46,6.54,-0.60,1.72,-9.15,1.22,-3.28,28,10.8
68.38,-69.00,-159.56,-1.95,-17.40,-0.54,16.14,-1.84,3.47,6.55,-0.61,1.79,-9.58,1.22,-1.68,28,10.48
68.88,-77.69,-144.00,-2.01,-17.37,-0.51,16.35,-1.88,1.84,6.62,-0.69,1.80,-9.73,1.19,-0.04,28,10.67
69.38,-78.38,-35.31,-2.15,-17.33,-0.46,16.30,-1.82,0.18,6.69,-0.69,1.79,-9.60,1.13,1.60,28,11.17
69.56,-69.88,-18.06,-2.21,-17.28,-0.43,15.93,-1.77,-1.41,6.72,-0.72,1.78,-8.55,0.92,4.70,28,10.73
69.63,-60.69,-11.06,-2.27,-17.25,-0.40,15.33,-1.68,-2.92,6.97,-0.83,1.74,-7.65,0.77,6.07,28,12.58
69.69,-51.31,-7.25,-2.34,-17.24,-0.38,14.63,-1.61,-4.33,7.11,-0.90,1.75,-6.54,0.59,7.27,28,9.67
69.69,-41.88,-4.63,-2.40,-17.21,-0.35,12.48,-1.32,-6.49,7.22,-0.93,1.77,-5.25,0.39,8.27,28,18.6
69.69,-22.88,-1.00,-2.53,-17.16,-0.30,11.23,-1.19,-7.26,7.41,-1.03,1.76,-3.81,0.16,9.03,28,3.0
69.63,-13.38,0.44,-2.59,-17.13,-0.28,9.80,-0.98,-7.78,7.59,-1.09,1.73,-0.68,-0.32,9.77,28,12.19
69.56,-3.94,1.88,-2.65,-17.09,-0.26,8.27,-0.77,-8.04,7.61,-1.13,1.69,0.93,-0.58,9.74,28,9.98
69.50,5.44,3.38,-2.71,-17.06,-0.23,6.67,-0.55,-8.05,7.59,-1.21,1.47,2.51,-0.83,9.44,28,11.3
69.38,14.81,5.06,-2.77,-17.02,-0.21,3.55,-0.15,-7.55,7.57,-1.23,1.31,4.02,-1.08,8.87,28,8.99
69.19,33.50,9.19,-2.89,-16.96,-0.16,2.10,0.06,-6.82,7.52,-1.24,1.24,5.41,-1.31,8.06,28,11.01
69.06,42.69,12.13,-2.94,-16.94,-0.14,0.84,0.22,-6.04,7.49,-1.28,0.99,6.65,-1.51,7.03,28,9.79
68.94,51.81,16.25,-3.00,-16.90,-0.11,-0.11,0.38,-4.96,7.59,-1.31,0.85,7.70,-1.69,5.81,28,12.69
68.81,60.63,22.50,-3.07,-16.89,-0.09,-0.99,0.51,-3.71,7.57,-1.31,0.56,9.15,-1.94,2.93,28,8.91
