orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
243.00,2.25,105.44,0.69,-0.17,-1.50,0.03,-6.59,3.33,0.42,-16.03,0.72,0.39,-9.44,-2.61,28,11.8
243.56,2.88,104.81,1.21,-0.06,-1.21,0.85,-4.52,1.95,1.35,-13.98,-0.55,0.50,-9.46,-2.50,28,10.3
244.13,3.38,103.81,1.72,0.11,-0.90,0.63,-4.73,2.24,1.22,-14.24,-0.10,0.58,-9.50,-2.34,28,9.69
244.56,3.81,102.69,2.09,0.27,-0.67,1.96,-3.20,2.01,2.36,-11.79,-0.34,0.70,-9.58,-1.93,28,11.16
245.00,4.13,101.38,2.44,0.59,-0.37,1.58,-1.69,1.62,2.34,-11.32,-0.08,0.75,-9.62,-1.70,28,11.13
246.00,4.63,98.63,2.45,0.72,-0.28,1.61,-0.75,1.41,2.40,-10.42,-0.05,0.79,-9.66,-1.46,28,10.16
246.56,4.81,97.31,2.31,0.84,-0.25,1.67,0.64,1.29,2.50,-9.05,0.04,0.82,-9.69,-1.24,28,9.29
247.13,5.00,96.13,2.04,0.92,-0.27,1.64,1.30,1.26,2.50,-8.41,0.22,0.89,-9.72,-0.87,28,11.22
247.81,5.25,95.13,1.68,0.95,-0.31,1.24,1.63,1.42,1.86,-8.13,1.19,0.93,-9.73,-0.74,28,10.96
248.50,5.44,94.38,1.29,0.93,-0.35,1.35,1.39,2.38,2.34,-8.34,1.72,0.98,-9.73,-0.65,28,9.77
249.19,5.75,93.81,0.94,0.88,-0.42,1.72,0.88,1.82,2.76,-8.85,1.24,1.04,-9.73,-0.57,28,8.93
250.00,6.06,93.38,0.46,0.94,-0.74,0.54,0.63,1.47,1.66,-9.09,0.94,1.11,-9.72,-0.52,28,11.74
251.94,7.00,92.81,0.31,1.02,-0.87,0.37,1.19,1.22,1.57,-8.52,0.73,1.20,-9.72,-0.48,28,9.12
253.13,7.56,92.69,0.17,1.11,-0.94,0.61,0.99,1.06,1.91,-8.71,0.60,1.39,-9.69,-0.43,28,11.16
254.31,8.13,92.56,0.01,1.21,-0.94,0.36,1.35,1.10,1.75,-8.33,0.67,1.48,-9.68,-0.43,28,9.78
255.56,8.69,92.50,-0.11,1.28,-0.91,0.64,1.86,1.72,2.12,-7.81,1.29,1.57,-9.67,-0.42,28,10.31
256.88,9.19,92.50,-0.19,1.36,-0.88,0.83,1.79,1.41,2.49,-7.85,0.98,1.65,-9.65,-0.42,28,25.28
259.56,10.19,92.56,-0.31,1.54,-0.85,1.46,1.69,1.15,3.20,-7.94,0.71,1.74,-9.64,-0.43,28,9.36
261.00,10.75,92.56,-0.36,1.64,-0.87,2.08,1.81,1.12,3.91,-7.80,0.68,1.83,-9.62,-0.43,28,0.18
262.56,11.25,92.63,-0.40,1.69,-0.91,2.18,1.53,1.10,4.10,-8.07,0.66,1.92,-9.60,-0.44,28,9.66
264.06,11.81,92.69,-0.45,1.72,-0.91,2.14,1.37,1.13,4.23,-8.53,0.67,2.10,-9.56,-0.46,28,11.38
265.56,12.38,92.75,-0.52,1.73,-0.79,2.55,0.70,0.95,4.74,-8.84,0.47,2.18,-9.54,-0.47,28,10.58
268.56,13.25,92.94,-0.56,1.79,-0.68,2.76,0.48,0.75,5.01,-9.04,0.26,2.25,-9.53,-0.49,28,10.9
270.00,13.63,93.00,-0.60,1.85,-0.56,2.92,0.33,0.58,5.23,-9.18,0.07,2.31,-9.51,-0.50,28,9.57
271.38,13.94,93.13,-0.63,1.90,-0.44,2.89,0.58,0.16,5.26,-8.91,-0.35,2.40,-9.49,-0.53,28,23.93
272.75,14.13,93.25,-0.69,1.95,-0.31,3.12,0.09,-0.03,5.23,-8.85,-0.28,2.42,-9.48,-0.56,28,0.0
274.13,14.31,93.38,-0.99,1.98,-0.07,2.07,1.01,-0.02,4.52,-8.45,-0.64,2.44,-9.47,-0.61,28,9.96
275.44,14.44,93.69,-1.13,1.96,0.05,1.89,1.09,0.07,4.34,-8.37,-0.59,2.45,-9.47,-0.67,28,10.4
276.69,14.44,94.00,-1.27,1.95,0.15,1.56,0.91,0.07,4.02,-8.55,-0.67,2.45,-9.46,-0.74,28,11.55
279.13,14.44,94.94,-1.37,1.95,0.24,1.38,1.17,0.08,3.82,-8.29,-0.73,2.43,-9.45,-0.90,28,12.33
280.31,14.38,95.44,-1.40,1.94,0.31,0.80,1.46,0.01,2.96,-8.64,-1.18,2.42,-9.45,-0.98,28,10.02
281.50,14.25,95.94,-1.41,1.99,0.33,0.54,0.81,-0.20,3.05,-8.67,-1.08,2.40,-9.44,-1.06,28,10.83
282.75,14.19,96.38,-1.38,2.03,0.35,0.64,0.76,-0.01,2.80,-8.73,-1.13,2.40,-9.44,-1.13,28,10.17
284.00,14.13,96.81,-1.27,2.19,0.34,0.18,0.30,-0.12,2.57,-9.12,-1.32,2.39,-9.43,-1.20,28,11.66
286.69,14.06,97.56,-1.20,2.29,0.36,0.25,0.04,-0.11,2.63,-9.38,-1.36,2.38,-9.42,-1.30,28,11.24
288.13,14.00,97.88,-1.12,2.41,0.39,0.32,-0.23,-0.20,2.70,-9.66,-1.50,2.37,-9.41,-1.33,28,9.1
289.63,14.00,98.06,-1.01,2.53,0.41,0.52,0.00,-0.37,2.90,-9.42,-1.70,2.37,-9.41,-1.36,28,20.6
291.19,14.00,98.19,-0.91,2.64,0.42,0.64,0.78,-0.44,3.01,-8.63,-1.81,2.37,-9.41,-1.37,28,0.99
292.75,13.94,98.31,-0.78,2.70,0.43,0.75,1.54,-0.35,3.12,-7.86,-1.73,2.36,-9.41,-1.38,28,11.31
295.81,13.94,98.38,-0.74,2.69,0.43,0.75,1.84,-0.27,3.11,-7.57,-1.66,2.36,-9.41,-1.39,28,9.47
297.38,13.88,98.38,-0.71,2.64,0.42,0.70,2.18,-0.26,3.06,-7.22,-1.65,2.36,-9.41,-1.39,28,11.28
298.88,13.88,98.44,-0.70,2.57,0.39,0.37,2.17,-0.28,2.69,-7.72,-1.99,2.36,-9.41,-1.40,28,10.21
300.31,13.88,98.44,-0.69,2.50,0.36,0.31,1.48,-0.65,2.68,-7.92,-2.06,2.36,-9.41,-1.41,28,11.34
301.81,13.94,98.50,-0.66,2.42,0.15,0.28,1.66,-0.59,2.66,-7.74,-2.01,2.38,-9.40,-1.41,28,10.23
303.31,14.06,98.56,-0.63,2.39,-0.01,0.37,2.15,-0.54,2.79,-7.24,-1.96,2.41,-9.39,-1.41,28,10.63
306.75,14.56,98.56,-0.62,2.34,-0.18,0.42,2.35,-0.52,2.88,-7.02,-1.94,2.46,-9.38,-1.42,28,10.69
308.44,14.94,98.56,-0.61,2.26,-0.34,0.37,2.59,-0.50,2.93,-6.49,-1.77,2.60,-9.34,-1.42,28,11.16
310.19,15.38,98.63,-0.59,2.16,-0.50,0.32,2.85,-0.35,2.89,-6.47,-1.79,2.69,-9.32,-1.41,28,10.56
311.94,15.94,98.63,-0.56,2.07,-0.65,0.20,2.84,-0.37,2.87,-6.55,-1.77,2.79,-9.29,-1.41,28,12.32
313.81,16.50,98.63,-0.53,2.01,-0.77,-0.06,2.53,-0.50,2.83,-6.72,-1.90,2.89,-9.26,-1.40,28,8.23
317.44,17.81,98.56,-0.49,1.98,-0.96,0.16,2.26,-0.64,3.17,-6.96,-2.03,3.00,-9.22,-1.39,28,12.44
319.31,18.56,98.50,-0.48,1.98,-1.05,0.20,2.23,-0.68,3.33,-6.95,-2.05,3.25,-9.15,-1.35,28,10.67
321.25,19.38,98.38,-0.46,1.97,-1.15,0.23,2.15,-0.64,3.48,-6.99,-2.00,3.39,-9.10,-1.33,28,9.66
323.19,20.19,98.25,-0.42,1.93,-1.24,0.40,1.79,-0.49,3.77,-7.43,-1.74,3.53,-9.05,-1.29,28,10.81
325.13,21.06,98.13,-0.36,1.88,-1.33,0.16,1.31,-0.57,3.84,-7.68,-1.83,3.67,-9.00,-1.25,28,11.5
328.94,22.94,97.69,-0.19,1.84,-1.46,-0.05,0.81,-0.74,3.77,-8.12,-1.95,3.82,-8.94,-1.20,28,11.91
330.88,23.88,97.31,-0.10,1.88,-1.47,0.09,-0.10,-1.09,4.07,-8.99,-2.24,3.97,-8.89,-1.14,28,10.09
332.81,24.81,96.94,-0.03,1.92,-1.46,0.13,-0.69,-1.43,4.25,-9.52,-2.50,4.12,-8.83,-1.07,28,9.92
334.69,25.75,96.44,0.02,1.96,-1.44,0.24,-1.06,-1.66,4.56,-9.92,-2.58,4.40,-8.71,-0.90,28,11.96
336.50,26.63,95.94,0.08,1.94,-1.37,0.34,-1.14,-1.68,4.88,-9.79,-2.50,4.53,-8.65,-0.81,28,22.68
340.00,28.31,94.75,0.12,1.83,-1.33,0.58,-1.40,-1.91,5.23,-10.00,-2.64,4.65,-8.59,-0.72,28,2.36
341.63,29.13,94.19,0.16,1.72,-1.30,0.26,-1.35,-1.85,5.03,-9.89,-2.48,4.77,-8.54,-0.63,28,8.99
343.06,29.88,93.63,0.19,1.58,-1.25,0.15,-1.42,-1.94,5.07,-10.07,-2.52,4.99,-8.42,-0.45,28,10.7
344.38,30.56,93.06,0.21,1.44,-1.19,0.07,-1.64,-2.06,4.98,-10.18,-2.60,5.08,-8.37,-0.37,28,12.44
345.56,31.25,92.50,0.25,1.14,-1.06,-0.38,-1.95,-2.30,4.79,-10.27,-2.60,5.17,-8.32,-0.29,28,9.06
346.63,31.81,92.00,0.28,1.00,-1.02,-0.59,-1.99,-2.41,4.66,-10.26,-2.64,5.26,-8.27,-0.22,28,13.24
348.50,33.00,91.06,0.29,0.87,-0.99,-0.69,-1.93,-2.42,4.64,-10.15,-2.58,5.34,-8.22,-0.15,28,9.53
349.31,33.50,90.63,0.28,0.76,-0.95,-0.84,-1.80,-2.43,4.41,-9.81,-2.36,5.49,-8.12,-0.04,28,10.89
350.00,34.00,90.25,0.25,0.65,-0.92,-1.07,-1.68,-2.32,4.44,-9.70,-2.33,5.56,-8.07,0.00,28,10.19
350.69,34.50,89.94,0.21,0.53,-0.88,-1.11,-1.63,-2.33,4.31,-9.58,-2.28,5.62,-8.03,0.03,28,9.97
351.31,35.00,89.69,0.18,0.39,-0.86,-1.69,-1.45,-2.28,4.00,-9.43,-2.22,5.69,-7.98,0.06,28,21.3
352.31,35.94,89.44,0.10,0.09,-0.87,-1.88,-1.52,-2.29,3.87,-9.45,-2.22,5.76,-7.93,0.07,28,1.07
352.75,36.44,89.38,0.09,-0.05,-0.90,-2.13,-1.70,-2.25,3.69,-9.59,-2.17,5.90,-7.83,0.07,28,13.2
353.19,37.00,89.44,0.10,-0.17,-0.93,-2.29,-1.91,-2.28,3.60,-9.75,-2.21,5.97,-7.77,0.07,28,8.2
353.69,37.50,89.44,0.20,-0.28,-0.93,-2.47,-2.21,-2.17,3.63,-10.11,-2.06,6.04,-7.72,0.07,28,12.0
354.00,38.00,89.44,0.27,-0.27,-0.89,-2.40,-2.53,-2.10,3.70,-10.20,-2.03,6.10,-7.67,0.07,28,22.7
354.50,38.94,89.25,0.38,-0.22,-0.73,-2.23,-2.57,-2.08,3.93,-10.20,-1.99,6.21,-7.58,0.11,28,0.86
354.63,39.25,89.13,0.42,-0.22,-0.65,-2.10,-2.66,-2.09,4.10,-10.24,-1.98,6.25,-7.55,0.12,28,10.37
354.63,39.56,89.00,0.44,-0.27,-0.57,-2.02,-2.67,-2.17,4.22,-10.24,-1.99,6.29,-7.52,0.14,28,8.89
354.63,39.88,88.88,0.45,-0.34,-0.51,-2.16,-3.11,-2.19,4.15,-10.60,-2.04,6.32,-7.49,0.14,28,12.48
354.56,40.13,88.88,0.45,-0.52,-0.42,-2.21,-3.35,-2.20,4.13,-10.82,-2.06,6.35,-7.46,0.14,28,10.29
354.19,40.56,88.88,0.44,-0.61,-0.37,-2.28,-3.55,-2.24,4.09,-10.99,-2.10,6.38,-7.44,0.14,28,10.43
353.94,40.75,89.00,0.42,-0.68,-0.30,-2.43,-4.01,-2.41,3.97,-11.44,-2.28,6.40,-7.42,0.12,28,13.62
353.63,40.88,89.13,0.40,-0.74,-0.23,-2.27,-4.51,-2.64,4.16,-11.91,-2.55,6.43,-7.39,0.08,28,12.76
353.25,41.00,89.25,0.37,-0.84,-0.14,-2.12,-4.66,-2.66,4.32,-12.04,-2.60,6.44,-7.38,0.06,28,8.04
352.38,41.13,89.69,0.38,-0.92,-0.10,-1.99,-4.84,-2.57,4.46,-12.22,-2.54,6.45,-7.38,0.03,28,9.97
351.88,41.19,90.00,0.40,-1.01,-0.06,-1.98,-5.12,-2.47,4.47,-12.49,-2.48,6.46,-7.37,0.00,28,9.61
351.25,41.19,90.25,0.44,-1.09,-0.01,-1.89,-5.38,-2.48,4.37,-13.10,-2.65,6.45,-7.38,-0.07,28,11.18
350.56,41.13,90.56,0.47,-1.14,0.07,-2.30,-6.00,-2.77,4.13,-13.40,-2.89,6.43,-7.39,-0.11,28,11.2
349.75,41.00,90.88,0.48,-1.24,0.40,-2.28,-6.44,-2.93,4.12,-13.86,-3.08,6.40,-7.42,-0.15,28,9.57
348.81,40.75,91.19,0.47,-1.30,0.61,-2.39,-7.02,-3.30,3.96,-14.48,-3.50,6.36,-7.45,-0.20,28,10.06
346.75,39.94,91.88,0.47,-1.35,0.80,-2.38,-8.12,-3.74,3.91,-15.63,-4.00,6.30,-7.51,-0.25,28,11.3
345.38,39.38,92.25,0.49,-1.39,1.00,-2.77,-9.05,-3.63,3.25,-17.85,-4.20,6.13,-7.64,-0.34,28,11.07
343.88,38.69,92.56,0.56,-1.43,1.20,-3.31,-13.32,-4.92,2.70,-21.06,-5.31,6.02,-7.73,-0.38,28,9.64
342.25,37.81,92.81,0.67,-1.43,1.42,-3.92,-14.48,-5.80,1.96,-22.31,-6.21,5.89,-7.82,-0.40,28,10.85
340.44,36.88,92.94,0.65,-1.35,1.95,-4.34,-15.16,-6.66,1.38,-23.11,-7.09,5.73,-7.94,-0.43,28,10.5
336.44,34.50,93.31,0.50,-1.37,2.26,-4.61,-16.57,-7.31,0.93,-24.64,-7.78,5.55,-8.06,-0.46,28,11.76
334.25,33.00,93.56,0.37,-1.45,2.51,-5.14,-19.39,-8.26,0.26,-28.73,-8.91,5.12,-8.34,-0.56,28,12.47
331.88,31.50,93.88,0.36,-1.58,2.68,-4.86,-20.39,-8.34,0.91,-30.18,-8.61,4.89,-8.47,-0.60,28,10.35
329.38,29.94,94.06,0.52,-1.64,2.73,-3.98,-21.70,-8.00,3.04,-30.96,-8.67,4.66,-8.60,-0.61,28,11.02
326.88,28.38,94.06,0.97,-1.56,2.54,-0.70,-22.07,-7.80,3.74,-30.79,-8.41,4.44,-8.71,-0.60,28,10.63
321.94,25.50,93.69,1.07,-1.50,2.47,0.64,-21.39,-7.53,4.87,-30.22,-8.11,4.01,-8.92,-0.53,28,11.6
319.56,24.19,93.44,1.12,-1.46,2.33,2.40,-20.98,-6.67,6.42,-29.91,-7.21,4.01,-8.92,-0.53,28,33.15
317.38,23.00,93.06,1.21,-1.42,2.05,4.18,-19.86,-4.40,8.29,-27.94,-3.22,3.68,-9.07,-0.41,28,0.0
315.50,22.06,92.56,1.37,-1.28,1.63,5.24,-18.60,-1.52,8.83,-27.73,-1.83,3.58,-9.12,-0.30,28,3.52
313.31,21.13,90.94,1.78,-0.22,0.51,6.52,-14.97,1.82,10.06,-24.12,1.66,3.54,-9.14,-0.15,28,10.33
313.31,21.25,89.75,1.94,0.60,-0.17,6.69,-11.78,2.93,10.25,-20.92,2.97,3.55,-9.13,0.03,28,8.05
314.00,21.69,88.31,2.06,1.33,-0.82,6.56,-9.30,5.31,10.19,-18.40,5.57,3.76,-9.03,0.52,28,10.08
315.38,22.56,86.63,2.26,1.84,-1.68,10.46,-1.43,7.18,14.45,-10.34,8.02,3.99,-8.91,0.83,28,18.19
317.44,24.00,84.63,2.98,2.39,-3.81,8.86,1.25,8.10,13.15,-7.47,9.29,4.29,-8.73,1.18,28,5.95
322.94,28.38,79.25,3.69,2.42,-4.90,9.23,4.60,8.31,13.90,-3.86,9.91,4.66,-8.47,1.60,28,11.82
326.13,31.38,75.75,4.29,2.30,-5.96,1.99,6.15,-0.90,7.09,-1.96,1.14,5.10,-8.11,2.05,28,7.22
329.56,34.56,71.81,4.56,2.27,-6.65,-3.56,7.67,-2.08,1.04,-0.27,1.12,5.99,-7.16,2.97,28,22.61
332.88,37.63,67.44,4.59,2.25,-6.79,-5.67,6.30,-2.47,0.70,-0.31,0.94,6.37,-6.62,3.41,28,1.0
339.19,43.19,57.50,4.60,2.25,-6.76,-4.83,5.20,-3.26,1.87,-0.83,0.57,6.71,-6.03,3.83,28,9.86
342.19,45.50,51.81,4.61,2.25,-6.75,-6.23,4.88,-3.54,0.75,-0.51,0.69,6.99,-5.40,4.24,28,21.49
345.06,47.50,45.69,4.59,2.26,-6.72,-5.77,3.63,-4.15,1.45,-1.11,0.47,7.41,-4.05,4.97,28,4.05
347.88,49.06,39.13,4.57,2.26,-6.71,-6.12,3.38,-4.54,1.04,-0.66,0.59,7.53,-3.34,5.30,28,6.65
350.63,50.19,32.19,4.58,2.27,-6.69,-6.56,2.02,-5.21,1.04,-0.59,0.39,7.60,-2.61,5.60,28,12.25
353.31,50.88,24.94,4.58,2.28,-6.67,-6.60,1.11,-5.36,1.02,-0.75,0.51,7.62,-1.86,5.87,28,8.02
355.94,51.00,17.63,4.56,2.28,-6.64,-6.70,0.41,-5.75,0.88,-0.70,0.34,7.58,-1.11,6.10,28,10.31
1.06,49.88,3.19,4.58,2.29,-6.61,-6.64,-0.21,-6.11,0.85,-0.57,0.19,7.49,-0.35,6.30,28,10.7
3.50,48.56,-3.50,4.59,2.30,-6.59,-6.50,-0.95,-6.12,0.84,-0.55,0.34,7.16,1.15,6.60,28,12.08
6.00,46.88,-9.88,4.60,2.30,-6.57,-6.29,-1.66,-6.34,0.81,-0.56,0.21,6.91,1.89,6.68,28,8.64
8.38,44.81,-15.81,4.60,2.30,-6.55,-6.09,-2.46,-6.47,0.89,-0.51,0.20,6.62,2.62,6.73,28,9.9
10.81,42.44,-21.25,4.61,2.30,-6.55,-5.38,-3.84,-6.64,0.90,-0.51,0.11,6.28,3.33,6.75,28,11.65
13.19,39.81,-26.25,4.63,2.31,-6.52,-4.97,-4.60,-6.55,0.93,-0.58,0.16,5.90,4.01,6.72,28,11.05
18.00,33.94,-35.06,4.64,2.31,-6.51,-4.52,-5.19,-6.51,0.94,-0.51,0.13,5.47,4.67,6.65,28,9.35
20.38,30.75,-39.00,4.64,2.31,-6.50,-4.06,-5.85,-6.39,0.95,-0.55,0.15,5.01,5.30,6.54,28,9.4
22.75,27.44,-42.63,4.66,2.31,-6.49,-3.52,-6.41,-6.26,0.90,-0.64,0.11,3.99,6.44,6.21,28,10.35
25.19,24.00,-46.00,4.65,2.31,-6.47,-2.50,-7.59,-5.83,0.93,-0.63,0.16,3.43,6.95,5.99,28,11.92
27.63,20.50,-49.19,4.67,2.31,-6.45,-1.95,-8.07,-5.57,0.89,-0.65,0.17,2.85,7.41,5.74,28,8.33
30.06,16.88,-52.19,4.68,2.31,-6.44,-1.36,-8.52,-5.25,0.89,-0.69,0.20,2.25,7.82,5.45,28,11.28
35.13,9.56,-57.88,4.69,2.31,-6.44,-0.77,-8.89,-4.95,0.85,-0.70,0.18,1.63,8.19,5.13,28,10.31
37.75,5.88,-60.56,4.70,2.32,-6.43,-0.12,-9.20,-4.57,0.87,-0.71,0.21,0.36,8.75,4.41,28,10.58
40.44,2.13,-63.25,4.70,2.31,-6.42,0.50,-9.50,-4.16,0.85,-0.79,0.25,-0.27,8.94,4.00,28,11.97
43.13,-1.56,-65.81,4.71,2.32,-6.41,1.13,-9.74,-3.75,0.84,-0.84,0.29,-0.92,9.08,3.58,28,9.72
45.94,-5.38,-68.44,4.73,2.31,-6.41,1.76,-9.92,-3.29,0.79,-0.91,0.28,-1.56,9.15,3.13,28,12.16
48.88,-9.13,-71.06,4.74,2.32,-6.39,2.97,-10.13,-2.42,0.78,-0.95,0.24,-2.19,9.17,2.67,28,10.34
55.00,-16.63,-76.44,4.75,2.32,-6.38,3.59,-10.10,-1.94,0.77,-0.96,0.24,-3.41,9.03,1.70,28,11.56
58.25,-20.38,-79.25,4.76,2.32,-6.37,4.23,-10.03,-1.44,0.81,-1.00,0.26,-4.00,8.87,1.21,28,9.62
61.63,-24.06,-82.19,4.77,2.33,-6.36,4.75,-9.97,-0.91,0.75,-1.10,0.29,-4.56,8.65,0.70,28,10.7
65.13,-27.69,-85.25,4.78,2.33,-6.35,5.86,-9.53,0.03,0.77,-1.15,0.23,-5.09,8.37,0.20,28,12.51
68.81,-31.25,-88.56,4.81,2.33,-6.33,6.31,-9.26,0.57,0.71,-1.21,0.27,-5.59,8.04,-0.29,28,16.26
76.81,-38.19,-95.88,4.82,2.33,-6.32,6.77,-8.92,1.05,0.70,-1.25,0.26,-6.06,7.66,-0.79,28,5.5
81.13,-41.44,-100.06,4.83,2.33,-6.30,7.15,-8.54,1.56,0.65,-1.30,0.27,-6.49,7.23,-1.28,28,16.18
85.69,-44.56,-104.63,4.85,2.34,-6.30,7.53,-8.07,2.04,0.61,-1.40,0.28,-7.23,6.23,-2.23,28,3.48
90.50,-47.50,-109.69,4.87,2.34,-6.28,8.15,-7.12,2.97,0.60,-1.45,0.29,-7.54,5.66,-2.67,28,12.16
95.69,-50.25,-115.25,4.90,2.34,-6.26,8.41,-6.51,3.42,0.61,-1.45,0.32,-7.80,5.06,-3.10,28,9.21
101.13,-52.69,-121.50,4.91,2.35,-6.25,8.65,-5.98,3.82,0.63,-1.55,0.31,-8.01,4.42,-3.51,28,11.78
113.19,-56.44,-135.94,4.92,2.34,-6.23,8.81,-5.35,4.18,0.64,-1.59,0.29,-8.28,3.07,-4.24,28,9.82
119.75,-57.69,-144.06,4.94,2.35,-6.22,8.98,-4.65,4.54,0.62,-1.71,0.24,-8.35,2.36,-4.56,28,10.83
126.81,-58.38,-152.56,4.95,2.36,-6.21,9.05,-3.39,5.13,0.68,-1.75,0.28,-8.36,1.63,-4.84,28,10.31
134.25,-58.50,-161.31,4.96,2.36,-6.20,9.04,-2.60,5.37,0.71,-1.70,0.27,-8.32,0.89,-5.10,28,10.16
142.13,-58.06,-170.00,4.99,2.36,-6.19,8.96,-1.89,5.58,0.72,-1.74,0.26,-8.23,0.14,-5.31,28,10.64
159.00,-55.69,173.69,5.01,2.37,-6.18,8.93,-1.09,5.73,0.82,-1.70,0.24,-8.10,-0.60,-5.49,28,11.1
168.00,-53.81,166.50,5.02,2.37,-6.17,8.77,-0.28,5.84,0.94,-1.63,0.21,-7.68,-2.09,-5.72,28,24.75
177.25,-51.56,159.88,5.03,2.37,-6.17,8.62,0.45,5.93,0.96,-1.62,0.19,-7.40,-2.82,-5.77,28,8.44
186.63,-49.00,153.94,5.04,2.37,-6.16,8.15,1.89,6.01,1.06,-1.64,0.22,-7.08,-3.53,-5.78,28,0.0
205.63,-43.19,143.63,5.05,2.38,-6.15,7.83,2.60,5.98,1.11,-1.62,0.22,-6.71,-4.23,-5.75,28,11.11
214.94,-40.06,139.19,5.05,2.38,-6.15,7.46,3.27,5.94,1.14,-1.62,0.25,-5.87,-5.53,-5.56,28,12.16
224.13,-36.81,135.13,5.06,2.38,-6.14,7.11,3.90,5.90,1.32,-1.64,0.37,-5.40,-6.13,-5.41,28,10.17
232.94,-33.38,131.38,5.06,2.38,-6.14,6.72,4.48,5.78,1.35,-1.65,0.38,-4.89,-6.70,-5.21,28,14.89
241.50,-29.94,127.88,5.07,2.39,-6.14,5.78,5.60,5.38,1.41,-1.62,0.40,-4.36,-7.23,-4.98,28,7.31
257.31,-22.81,121.38,5.08,2.40,-6.14,5.31,6.14,5.28,1.49,-1.56,0.57,-3.81,-7.71,-4.70,28,8.28
264.69,-19.25,118.38,5.09,2.41,-6.13,4.78,6.58,5.03,1.54,-1.56,0.63,-3.23,-8.14,-4.40,28,10.64
271.56,-15.56,115.44,5.09,2.41,-6.13,4.24,7.00,4.74,1.60,-1.52,0.68,-2.03,-8.85,-3.68,28,9.97
278.00,-11.94,112.56,5.11,2.42,-6.13,3.70,7.27,4.47,1.70,-1.63,0.84,-1.41,-9.13,-3.27,28,11.43
284.13,-8.25,109.69,5.13,2.43,-6.13,2.57,7.70,3.77,1.77,-1.64,0.93,-0.79,-9.35,-2.84,28,11.84
295.19,-1.00,104.06,5.13,2.44,-6.12,2.01,7.84,3.40,1.83,-1.66,1.01,-0.17,-9.50,-2.38,28,8.95
300.25,2.56,101.19,5.13,2.45,-6.11,1.74,6.85,4.19,2.17,-2.75,2.27,0.43,-9.60,-1.91,28,12.92
304.94,6.06,98.25,5.19,2.53,-6.00,17.17,-26.34,37.13,18.21,-35.99,35.72,1.37,-9.66,-0.95,28,10.16
307.88,8.06,95.63,4.57,2.32,-3.34,31.75,-21.73,40.38,39.06,-34.84,-30.39,1.90,-9.55,-1.14,28,13.21
310.25,11.19,96.81,-1.73,-1.81,-5.90,17.06,-20.36,-35.45,19.40,-29.69,-37.37,2.34,-9.32,-1.92,28,8.76
312.19,13.75,101.63,-7.76,-3.34,-5.29,-16.84,25.78,30.04,-14.58,16.41,28.24,2.25,-9.37,-1.80,28,11.91
312.81,11.69,99.56,1.51,3.00,3.34,-12.08,4.79,9.29,-10.08,-4.67,7.69,1.99,-9.46,-1.60,28,10.81
311.88,9.94,100.19,-1.49,1.17,3.41,-1.42,2.79,-2.11,6.49,-15.25,-2.92,1.47,-9.52,-1.79,28,11.16
310.88,8.63,100.63,-0.89,0.44,2.53,3.29,-6.36,-2.29,4.57,-15.90,-4.18,1.27,-9.53,-1.89,28,10.84
310.00,7.44,101.19,-1.13,0.45,2.26,0.66,-2.81,-1.10,1.73,-12.36,-3.10,1.07,-9.54,-1.99,28,10.14
309.13,6.25,101.81,-1.44,0.27,2.23,-0.08,-6.46,-0.62,0.78,-16.00,-2.75,0.87,-9.53,-2.12,28,10.63
307.13,3.88,103.31,-1.41,0.16,2.20,0.51,-5.13,0.24,1.18,-14.65,-2.01,0.67,-9.51,-2.25,28,11.57
306.13,2.75,104.06,-1.40,0.20,2.18,-4.90,-9.16,0.15,-1.12,-18.30,-0.54,0.30,-9.47,-2.50,28,12.78
305.19,1.75,104.75,-1.29,0.11,1.91,-1.42,-8.82,1.96,-1.12,-18.30,-0.54,0.12,-9.45,-2.61,28,10.28
304.19,0.69,105.44,-1.18,0.15,2.00,1.92,-5.86,0.70,0.43,-15.36,-1.48,-0.04,-9.42,-2.71,28,10.35
303.25,-0.25,106.06,-1.08,0.17,1.88,0.95,-5.61,0.78,0.74,-15.00,-2.03,-0.21,-9.39,-2.81,28,11.32
301.44,-2.13,107.19,-0.99,0.18,1.82,0.24,-4.92,1.98,-0.12,-14.28,-0.92,-0.37,-9.35,-2.90,28,12.07
300.63,-3.00,107.75,-0.98,0.23,1.75,1.65,-4.97,1.74,1.13,-14.29,-1.24,-0.52,-9.32,-2.99,28,10.02
299.81,-3.88,108.25,-0.86,0.23,1.65,1.63,-5.40,1.84,0.96,-14.69,-1.23,-0.79,-9.25,-3.14,28,10.66
299.13,-4.63,108.75,-0.82,0.24,1.50,1.47,-4.87,0.96,0.56,-14.08,-2.26,-0.90,-9.21,-3.22,28,16.39
298.50,-5.31,109.25,-0.88,0.26,1.33,1.63,-6.01,1.58,0.61,-15.19,-1.71,-1.01,-9.17,-3.30,28,5.05
297.38,-6.50,110.31,-0.96,0.28,1.22,3.08,-3.91,2.34,1.96,-13.05,-1.04,-1.11,-9.13,-3.39,28,10.0
296.88,-7.00,110.88,-0.95,0.27,1.08,4.20,-4.98,1.82,3.00,-14.07,-1.64,-1.20,-9.08,-3.47,28,11.01
